User ID,Concept ID,Gender,Age,SchoolClass,DegreeCarefulness,Proficiency,Stereotype
15685536,214,Male,17,5,0,0.97,advanced
15750447,214,Male,17,5,1,0.97,advanced
15663249,214,Female,17,5,1,0.97,advanced
15638646,214,Male,17,5,0,0.97,advanced
15734161,214,Female,17,5,1,0.97,advanced
15631070,214,Female,17,5,0,0.97,advanced
15761950,214,Female,17,5,1,0.97,advanced
15649668,214,Male,17,5,0,0.97,advanced
15713912,214,Female,17,5,1,0.97,advanced
15586757,214,Male,17,5,1,0.97,advanced
15596522,214,Male,17,5,1,0.97,advanced
15625395,214,Male,17,5,1,0.97,advanced
15760570,214,Male,17,5,0,0.97,advanced
15566689,214,Female,17,5,0,0.97,advanced
15725794,214,Female,17,5,0,0.97,advanced
15673539,214,Male,17,5,1,0.97,advanced
15705298,214,Female,17,5,1,0.97,advanced
15675791,214,Male,17,5,0,0.97,advanced
15747043,214,Male,17,5,1,0.97,advanced
15736397,214,Female,17,5,1,0.97,advanced
15678201,214,Male,17,5,1,0.97,advanced
15720745,214,Female,17,5,1,0.97,advanced
15637593,214,Male,17,5,1,0.97,advanced
15598070,214,Female,17,5,0,0.97,advanced
15787550,214,Male,17,5,0,0.97,advanced
15603942,214,Female,17,5,0,0.97,advanced
15733973,214,Female,17,5,1,0.97,advanced
15596761,214,Male,18,6,1,0.97,advanced
15652400,214,Female,18,6,0,0.97,advanced
15717893,214,Female,18,6,0,0.97,advanced
15622585,214,Male,18,6,1,0.97,advanced
15733964,214,Female,18,6,0,0.97,advanced
15753861,214,Female,18,6,1,0.97,advanced
15747097,214,Female,18,6,0,0.99,advanced
15594762,214,Female,18,6,1,0.99,advanced
15667417,214,Female,18,6,1,0.99,advanced
15684861,214,Male,18,6,0,0.99,advanced
15742204,214,Male,18,6,1,0.99,advanced
15623502,214,Male,18,6,0,0.99,advanced
15774872,214,Female,18,6,1,0.99,advanced
15611191,214,Female,18,6,1,0.99,advanced
15674331,214,Male,18,6,0,0.99,advanced
15619465,214,Female,18,6,1,0.99,advanced
15575247,214,Female,18,6,1,0.99,advanced
15695679,214,Female,18,6,0,0.99,advanced
15713463,214,Male,18,6,0,0.99,advanced
15785170,214,Female,18,6,0,0.99,advanced
15796351,214,Male,18,6,1,0.99,advanced
15639576,214,Female,18,6,1,0.99,advanced
15693264,214,Male,18,6,0,0.99,advanced
15589715,214,Female,18,6,1,0.99,advanced
15769902,214,Male,18,6,0,0.99,advanced
15587177,214,Male,18,6,0,0.99,advanced
15814553,214,Male,18,6,1,0.99,advanced
15601550,214,Female,18,6,0,0.99,advanced
15664907,214,Male,18,6,1,0.99,advanced
15612465,214,Male,17,6,0,0.99,advanced
15810800,214,Female,17,6,0,0.99,advanced
15665760,214,Male,18,6,1,0.99,advanced
15588080,214,Female,18,6,1,0.99,advanced
15776844,214,Male,18,6,0,0.99,advanced
15717560,214,Female,18,6,0,0.99,advanced
15629739,214,Female,18,6,1,0.99,advanced
15729908,214,Male,18,6,1,0.99,advanced
15716781,214,Female,18,6,0,0.99,advanced
15646936,214,Male,18,6,1,0.99,advanced
15768151,214,Female,18,6,1,0.99,advanced
15579212,214,Male,17,6,0,0.99,advanced
15721835,214,Male,18,6,0,0.99,advanced
15800515,214,Female,18,6,1,0.99,advanced
15591279,214,Male,18,6,0,0.99,advanced
15587419,214,Female,18,6,1,0.99,advanced
15750335,214,Female,18,6,0,0.99,advanced
15699619,214,Male,18,6,1,0.99,advanced
15606472,214,Male,18,6,1,0.99,advanced
15778368,214,Male,18,6,1,0.99,advanced
15671387,214,Female,18,6,0,1,advanced
15573926,214,Male,18,6,1,1,advanced
15709183,214,Male,18,6,0,1,advanced
15577514,214,Male,18,6,1,1,advanced
15778830,214,Female,18,6,1,1,advanced
15768072,214,Female,18,6,1,1,advanced
15768293,214,Female,18,6,0,1,advanced
15654456,214,Male,18,6,1,1,advanced
15807525,214,Female,18,6,1,1,advanced
15574372,214,Female,18,6,1,1,advanced
15671249,214,Male,18,6,1,1,advanced
15779744,214,Male,17,6,0,1,advanced
15624755,214,Female,18,6,1,1,advanced
15611430,214,Female,18,6,1,1,advanced
15774744,214,Male,18,6,1,1,advanced
15629885,214,Female,18,6,0,1,advanced
15708791,214,Male,18,6,1,1,advanced
15793890,214,Female,18,6,0,1,advanced
15646091,214,Female,18,6,1,1,advanced
15596984,214,Female,18,6,0,1,advanced
15800215,214,Female,18,6,0,1,advanced
15577806,214,Male,18,6,1,1,advanced
15749381,214,Female,18,6,1,1,advanced
15683758,214,Male,18,6,0,0.95,advanced
15670615,214,Male,18,6,1,0.95,advanced
15715622,214,Female,18,6,1,0.95,advanced
15707634,214,Male,18,6,1,0.95,advanced
15806901,214,Female,18,6,1,0.95,advanced
15775335,214,Male,18,6,1,0.95,advanced
15724150,214,Female,18,6,1,0.95,advanced
15627220,214,Male,18,6,0,0.95,advanced
15672330,214,Male,18,6,1,0.95,advanced
15668521,214,Female,17,6,1,0.95,advanced
15807837,214,Male,18,6,1,0.95,advanced
15592570,214,Male,18,6,1,0.95,advanced
15748589,214,Female,18,6,1,0.95,advanced
15635893,214,Male,18,6,1,0.95,advanced
15757632,214,Female,18,6,0,0.95,advanced
15691863,214,Female,18,6,1,0.95,advanced
15706071,214,Male,18,6,1,0.95,advanced
15654296,214,Female,18,6,1,0.95,advanced
15755018,214,Male,18,6,0,0.95,advanced
15594041,214,Female,18,6,1,0.95,advanced
15624510,215,Male,13,1,0,0.65,intermediate
15810944,215,Male,13,1,0,0.65,intermediate
15668575,215,Female,13,1,0,0.65,intermediate
15603246,215,Female,13,1,0,0.65,intermediate
15804002,215,Male,13,1,0,0.65,intermediate
15728773,215,Male,13,1,0,0.65,intermediate
15598044,215,Female,13,1,0,0.65,intermediate
15694829,215,Female,13,1,1,0.65,intermediate
15600575,215,Male,13,1,0,0.65,intermediate
15727311,215,Female,13,1,0,0.65,intermediate
15570769,215,Female,13,1,0,0.65,intermediate
15606274,215,Female,13,1,0,0.65,intermediate
15746139,215,Male,14,2,0,0.65,intermediate
15704987,215,Male,14,2,0,0.75,intermediate
15628972,215,Male,14,2,0,0.75,intermediate
15697686,215,Male,15,2,0,0.75,intermediate
15733883,215,Male,15,2,1,0.75,intermediate
15617482,215,Male,14,2,1,0.75,intermediate
15704583,215,Male,14,2,1,0.8,intermediate
15621083,215,Female,14,2,1,0.8,intermediate
15649487,215,Male,14,2,1,0.8,intermediate
15736760,215,Female,14,2,1,0.8,intermediate
15714658,215,Male,14,2,1,0.8,intermediate
15599081,215,Female,15,2,1,0.8,intermediate
15705113,215,Male,14,2,1,0.8,intermediate
15631159,215,Male,14,2,1,0.8,intermediate
15792818,215,Male,14,2,1,0.8,intermediate
15633531,215,Female,14,2,1,0.8,intermediate
15744529,215,Male,14,2,0,0.8,intermediate
15669656,215,Male,14,2,0,0.8,intermediate
15581198,215,Male,14,2,0,0.8,intermediate
15729054,215,Female,14,2,1,0.8,intermediate
15573452,215,Female,15,3,0,0.85,intermediate
15776733,215,Female,15,3,0,0.85,intermediate
15724858,215,Male,15,3,0,0.85,intermediate
15713144,215,Male,15,3,0,0.85,intermediate
15690188,215,Female,15,3,0,0.85,intermediate
15689425,215,Male,15,3,0,0.85,intermediate
15671766,215,Female,15,3,0,0.85,intermediate
15782806,215,Female,15,3,0,0.85,intermediate
15764419,215,Female,15,3,0,0.85,intermediate
15591915,215,Female,16,3,0,0.85,intermediate
15772798,215,Male,15,3,0,0.85,intermediate
15792008,215,Male,16,3,0,0.87,intermediate
15715541,215,Female,15,3,0,0.87,intermediate
15639277,215,Male,15,3,0,0.87,intermediate
15798850,215,Male,15,3,0,0.87,intermediate
15776348,215,Female,15,3,0,0.87,intermediate
15727696,215,Male,15,3,1,0.87,intermediate
15793813,215,Female,15,3,0,0.87,intermediate
15694395,215,Female,15,3,0,0.87,intermediate
15764195,215,Female,15,3,0,0.87,intermediate
15744919,215,Female,14,3,0,0.87,intermediate
15671655,215,Female,14,3,0,0.87,intermediate
15654901,215,Female,15,3,0,0.87,intermediate
15649136,215,Female,15,3,0,0.87,intermediate
15775562,215,Female,15,3,0,0.87,intermediate
15807481,215,Male,15,3,0,0.87,intermediate
15642885,215,Male,15,3,0,0.87,intermediate
15789109,215,Female,15,3,0,0.87,intermediate
15814004,215,Male,15,3,0,0.87,intermediate
15673619,215,Male,15,3,0,0.87,intermediate
15595135,215,Female,15,3,0,0.87,advanced
15583681,215,Male,15,3,1,0.87,advanced
15605000,215,Female,14,3,0,0.87,advanced
15718071,215,Male,16,3,0,0.87,advanced
15679760,215,Male,15,3,0,0.87,advanced
15654574,215,Female,15,3,0,0.87,advanced
15577178,215,Female,14,2,0,0.77,intermediate
15595324,215,Female,14,2,0,0.77,intermediate
15756932,215,Male,14,2,0,0.77,intermediate
15726358,215,Female,14,2,0,0.77,intermediate
15595228,215,Female,14,2,0,0.77,intermediate
15782530,215,Female,14,2,0,0.77,intermediate
15592877,215,Male,14,2,0,0.77,intermediate
15651983,215,Male,14,2,1,0.77,intermediate
15746737,215,Male,14,2,0,0.77,intermediate
15774179,215,Female,14,2,0,0.77,intermediate
15667265,215,Female,14,2,0,0.77,intermediate
15655123,215,Female,14,2,0,0.75,intermediate
15595917,215,Male,14,2,0,0.75,intermediate
15668385,215,Male,14,2,0,0.75,intermediate
15709476,215,Male,14,2,0,0.75,intermediate
15711218,215,Male,14,2,0,0.75,intermediate
15798659,215,Female,14,2,0,0.75,intermediate
15663939,215,Female,14,2,1,0.75,intermediate
15694946,215,Male,14,2,0,0.75,intermediate
15631912,215,Female,14,2,0,0.75,intermediate
15768816,215,Male,14,2,0,0.75,intermediate
15682268,215,Male,14,2,0,0.75,intermediate
15684801,215,Male,14,2,0,0.75,intermediate
15636428,215,Female,14,2,0,0.75,intermediate
15809823,215,Male,14,2,0,0.75,intermediate
15699284,215,Female,14,2,0,0.75,beginner
15786993,215,Female,14,2,0,0.75,beginner
15709441,215,Female,14,2,0,0.75,beginner
15710257,215,Female,14,2,0,0.75,beginner
15582492,215,Male,13,1,1,0.55,beginner
15575694,215,Male,13,1,0,0.55,beginner
15756820,215,Female,13,1,0,0.55,beginner
15766289,215,Male,13,1,0,0.55,beginner
15593014,215,Male,13,1,0,0.55,beginner
15584545,215,Female,13,1,0,0.55,beginner
15675949,215,Female,13,1,1,0.55,beginner
15672091,215,Female,13,1,0,0.55,beginner
15801658,215,Male,13,1,0,0.55,beginner
15706185,215,Female,13,1,0,0.55,beginner
15789863,215,Male,13,1,0,0.55,beginner
15720943,215,Male,13,1,0,0.55,beginner
15697997,215,Female,13,1,0,0.55,beginner
15665416,215,Female,13,1,0,0.55,beginner
15660200,215,Female,13,1,0,0.55,beginner
15619653,215,Male,13,1,0,0.55,beginner
15773447,215,Male,13,1,0,0.55,beginner
15739160,215,Male,13,1,0,0.55,beginner
15689237,215,Male,13,1,0,0.55,beginner
15679297,215,Male,13,1,0,0.55,beginner
15591433,215,Male,13,1,0,0.55,beginner
15642725,215,Male,13,1,0,0.55,beginner
15701962,215,Male,13,1,0,0.55,beginner
15811613,215,Female,13,1,0,0.55,beginner
15741049,215,Male,13,1,0,0.55,beginner
15724423,215,Female,13,1,0,0.55,beginner
15574305,215,Male,13,1,0,0.55,beginner
15678168,215,Female,13,1,0,0.55,beginner
15697020,215,Female,13,1,0,0.55,beginner
15610801,215,Male,13,1,0,0.55,beginner
15745232,215,Male,13,1,0,0.55,beginner
15722758,215,Male,13,1,0,0.55,beginner
15792102,215,Female,13,1,0,0.55,beginner
15675185,215,Male,13,1,0,0.55,beginner
15801247,215,Male,13,1,0,0.55,beginner
15725660,215,Male,13,1,0,0.55,beginner
15638963,215,Female,13,1,0,0.55,beginner
15800061,215,Female,13,1,0,0.55,beginner
15578006,215,Male,13,1,0,0.55,beginner
15668504,215,Female,17,4,0,0.88,intermediate
15687491,215,Male,16,4,1,0.88,intermediate
15610403,215,Female,16,4,0,0.88,intermediate
15741094,215,Male,16,4,0,0.88,intermediate
15807909,215,Male,16,4,0,0.88,intermediate
15666141,215,Female,16,4,0,0.88,intermediate
15617134,215,Male,16,4,0,0.88,intermediate
15783029,215,Male,16,4,0,0.88,intermediate
15622833,215,Female,16,4,0,0.88,intermediate
15746422,215,Female,15,4,0,0.88,intermediate
15750839,215,Female,16,4,1,0.88,intermediate
15749130,215,Female,16,4,0,0.88,intermediate
15779862,215,Male,16,4,0,0.88,intermediate
15767871,215,Male,16,4,0,0.88,intermediate
15679651,215,Female,16,4,0,0.88,intermediate
15576219,215,Male,16,4,0,0.88,intermediate
15699247,215,Male,15,4,0,0.88,intermediate
15619087,215,Female,15,4,0,0.88,intermediate
15605327,215,Male,16,4,0,0.88,intermediate
15610140,215,Female,16,4,0,0.88,intermediate
15791174,215,Male,16,4,0,0.88,intermediate
15602373,215,Male,16,4,0,0.88,intermediate
15762605,215,Male,16,4,0,0.88,intermediate
15598840,215,Female,16,4,1,0.88,intermediate
15744279,215,Male,16,4,1,0.88,intermediate
15670619,215,Male,16,4,0,0.88,intermediate
15599533,215,Female,16,4,0,0.88,intermediate
15757837,215,Male,16,4,0,0.88,intermediate
15697574,215,Female,17,4,0,0.88,intermediate
15578738,215,Female,15,4,0,0.88,intermediate
15762228,215,Female,15,4,0,0.88,intermediate
15614827,215,Female,16,4,0,0.88,intermediate
15789815,215,Male,16,4,1,0.88,intermediate
15579781,215,Female,16,4,0,0.88,intermediate
15587013,215,Male,16,4,0,0.85,intermediate
15570932,215,Male,16,4,0,0.85,intermediate
15794661,215,Female,16,4,0,0.85,intermediate
15581654,215,Female,16,4,0,0.85,intermediate
15644296,215,Female,16,4,0,0.85,intermediate
15614420,215,Female,17,4,0,0.85,intermediate
15609653,215,Female,16,4,0,0.85,intermediate
15594577,215,Male,16,4,0,0.85,intermediate
15584114,215,Male,16,4,0,0.85,intermediate
15673367,215,Female,16,4,0,0.85,intermediate
15685576,215,Male,16,4,0,0.85,intermediate
15774727,215,Female,16,4,0,0.85,intermediate
15694288,215,Female,16,4,1,0.85,intermediate
15603319,215,Male,16,4,0,0.85,intermediate
15759066,215,Female,16,4,0,0.85,intermediate
15814816,215,Male,16,4,0,0.85,intermediate
15724402,215,Female,16,4,0,0.85,intermediate
15571059,215,Female,16,4,0,0.85,intermediate
15674206,215,Male,16,4,0,0.85,intermediate
15715160,215,Male,15,4,0,0.85,intermediate
15730448,215,Male,16,4,0,0.85,intermediate
15662067,215,Female,16,4,0,0.85,intermediate
15779581,215,Male,16,4,0,0.85,intermediate
15662901,215,Male,16,4,0,0.85,intermediate
15689751,215,Male,16,4,0,0.85,intermediate
15667742,215,Male,15,4,0,0.85,intermediate
15738448,215,Female,16,4,0,0.85,intermediate
15680243,215,Female,16,4,0,0.85,intermediate
15745083,215,Male,16,4,0,0.85,intermediate
15708228,215,Male,16,4,0,0.85,intermediate
15628523,215,Male,16,4,0,0.85,intermediate
15708196,215,Male,16,4,0,0.85,intermediate
15735549,215,Female,16,4,1,0.85,intermediate
15809347,215,Female,16,4,0,0.85,intermediate
15660866,215,Female,17,4,1,0.85,intermediate
15766609,215,Female,16,4,0,0.85,intermediate
15654230,215,Female,16,4,1,0.85,intermediate
15794566,215,Female,17,5,0,0.9,advanced
15800890,215,Female,17,5,1,0.9,advanced
15697424,215,Female,17,5,0,0.9,advanced
15724536,215,Female,17,5,1,0.9,advanced
15735878,215,Male,17,5,1,0.9,advanced
15707596,215,Female,16,5,0,0.9,advanced
15657163,215,Male,16,5,0,0.9,advanced
15622478,215,Male,17,5,0,0.9,advanced
15779529,215,Female,17,5,1,0.9,advanced
15636023,215,Male,17,5,0,0.9,advanced
15582066,215,Male,17,5,0,0.9,advanced
15666675,215,Female,16,5,0,0.9,advanced
15732987,215,Male,18,5,1,0.9,advanced
15789432,215,Female,17,5,0,0.9,advanced
15663161,215,Male,17,5,1,0.9,advanced
15694879,215,Male,17,5,1,0.9,advanced
15593715,215,Male,17,5,1,0.9,advanced
15575002,215,Female,17,5,0,0.9,advanced
15622171,215,Male,17,5,0,0.9,advanced
15795224,215,Female,17,5,1,0.9,advanced
15685346,215,Male,17,5,1,0.9,advanced
15691808,215,Female,17,5,0,0.9,advanced
15721007,215,Female,17,5,1,0.9,advanced
15794253,215,Female,17,5,1,0.9,advanced
15694453,215,Male,17,5,0,0.95,advanced
15813113,215,Male,17,5,1,0.95,advanced
15614187,215,Male,17,5,1,0.95,advanced
15619407,215,Female,17,5,0,0.95,advanced
15646227,215,Male,17,5,1,0.95,advanced
15660541,215,Male,17,5,0,0.95,advanced
15753874,215,Female,17,5,0,0.95,advanced
15617877,215,Female,17,5,0,0.95,advanced
15772073,215,Female,17,5,1,0.95,advanced
15701537,215,Male,17,5,1,0.95,advanced
15736228,215,Male,18,5,0,0.95,advanced
15780572,215,Female,16,5,1,0.95,advanced
15769596,215,Female,16,5,1,0.95,advanced
15586996,215,Female,17,5,0,0.95,advanced
15722061,215,Female,17,5,1,0.95,advanced
15638003,215,Female,17,5,0,0.95,advanced
15775590,215,Female,17,5,1,0.95,advanced
15730688,215,Male,17,5,0,0.95,advanced
15753102,215,Female,17,5,1,0.95,advanced
15810075,215,Female,17,5,0,0.95,advanced
15723373,215,Male,17,5,0,0.97,advanced
15795298,215,Female,17,5,1,0.97,advanced
15584320,215,Female,16,5,1,0.97,advanced
15724161,215,Female,16,5,0,0.97,advanced
15750056,215,Female,18,5,1,0.97,advanced
15609637,215,Female,17,5,0,0.97,advanced
15794493,215,Male,17,5,0,0.97,advanced
15569641,215,Female,17,5,1,0.97,advanced
15815236,215,Female,17,5,1,0.97,advanced
15811177,215,Female,17,5,0,0.97,advanced
15680587,215,Male,17,5,1,0.97,advanced
15672821,215,Female,17,5,1,0.97,advanced
15767681,215,Female,17,5,0,0.97,advanced
15600379,215,Male,17,5,1,0.97,advanced
15801336,215,Female,17,5,1,0.97,advanced
15721592,215,Male,17,5,0,0.97,advanced
15581282,215,Male,16,5,0,0.97,advanced
15746203,215,Female,17,5,1,0.97,advanced
15583137,215,Male,17,5,0,0.97,advanced
15680752,215,Female,17,5,0,0.97,advanced
15688172,215,Female,16,5,1,0.97,advanced
15791373,215,Male,17,5,1,0.97,advanced
15589449,215,Male,17,5,1,0.97,advanced
15692819,215,Female,17,5,1,0.97,advanced
15727467,215,Male,17,5,1,0.97,advanced
15734312,215,Male,17,5,0,0.97,advanced
15764604,215,Male,17,5,1,0.97,advanced
15613014,215,Female,17,5,1,0.97,advanced
15759684,215,Female,17,5,1,0.97,advanced
15609669,215,Female,17,5,1,0.97,advanced
15685536,215,Male,17,5,0,0.97,advanced
15750447,215,Male,17,5,1,0.97,advanced
15663249,215,Female,17,5,1,0.97,advanced
15638646,215,Male,17,5,0,0.97,advanced
15734161,215,Female,17,5,1,0.97,advanced
15631070,215,Female,17,5,0,0.97,advanced
15761950,215,Female,17,5,1,0.97,advanced
15649668,215,Male,17,5,0,0.97,advanced
15713912,215,Female,17,5,1,0.97,advanced
15586757,215,Male,17,5,1,0.97,advanced
15596522,215,Male,17,5,1,0.97,advanced
15625395,215,Male,17,5,1,0.97,advanced
15760570,215,Male,17,5,0,0.97,advanced
15566689,215,Female,17,5,0,0.97,advanced
15725794,215,Female,17,5,0,0.97,advanced
15673539,215,Male,17,5,1,0.97,advanced
15705298,215,Female,17,5,1,0.97,advanced
15675791,215,Male,17,5,0,0.97,advanced
15747043,215,Male,17,5,1,0.97,advanced
15736397,215,Female,17,5,1,0.97,advanced
15678201,215,Male,17,5,1,0.97,advanced
15720745,215,Female,17,5,1,0.97,advanced
15637593,215,Male,17,5,1,0.97,advanced
15598070,215,Female,17,5,0,0.97,advanced
15787550,215,Male,17,5,0,0.97,advanced
15603942,215,Female,17,5,0,0.97,advanced
15733973,215,Female,17,5,1,0.97,advanced
15596761,215,Male,18,6,1,0.97,advanced
15652400,215,Female,18,6,0,0.97,advanced
15717893,215,Female,18,6,0,0.97,advanced
15622585,215,Male,18,6,1,0.97,advanced
15733964,215,Female,18,6,0,0.97,advanced
15753861,215,Female,18,6,1,0.97,advanced
15747097,215,Female,18,6,0,0.99,advanced
15594762,215,Female,18,6,1,0.99,advanced
15667417,215,Female,18,6,1,0.99,advanced
15684861,215,Male,18,6,0,0.99,advanced
15742204,215,Male,18,6,1,0.99,advanced
15623502,215,Male,18,6,0,0.99,advanced
15774872,215,Female,18,6,1,0.99,advanced
15611191,215,Female,18,6,1,0.99,advanced
15674331,215,Male,18,6,0,0.99,advanced
15619465,215,Female,18,6,1,0.99,advanced
15575247,215,Female,18,6,1,0.99,advanced
15695679,215,Female,18,6,0,0.99,advanced
15713463,215,Male,18,6,0,0.99,advanced
15785170,215,Female,18,6,0,0.99,advanced
15796351,215,Male,18,6,1,0.99,advanced
15639576,215,Female,18,6,1,0.99,advanced
15693264,215,Male,18,6,0,0.99,advanced
15589715,215,Female,18,6,1,0.99,advanced
15769902,215,Male,18,6,0,0.99,advanced
15587177,215,Male,18,6,0,0.99,advanced
15814553,215,Male,18,6,1,0.99,advanced
15601550,215,Female,18,6,0,0.99,advanced
15664907,215,Male,18,6,1,0.99,advanced
15612465,215,Male,17,6,0,0.99,advanced
15810800,215,Female,17,6,0,0.99,advanced
15665760,215,Male,18,6,1,0.99,advanced
15588080,215,Female,18,6,1,0.99,advanced
15776844,215,Male,18,6,0,0.99,advanced
15717560,215,Female,18,6,0,0.99,advanced
15629739,215,Female,18,6,1,0.99,advanced
15729908,215,Male,18,6,1,0.99,advanced
15716781,215,Female,18,6,0,0.99,advanced
15646936,215,Male,18,6,1,0.99,advanced
15768151,215,Female,18,6,1,0.99,advanced
15579212,215,Male,17,6,0,0.99,advanced
15721835,215,Male,18,6,0,0.99,advanced
15800515,215,Female,18,6,1,0.99,advanced
15591279,215,Male,18,6,0,0.99,advanced
15587419,215,Female,18,6,1,0.99,advanced
15750335,215,Female,18,6,0,0.99,advanced
15699619,215,Male,18,6,1,0.99,advanced
15606472,215,Male,18,6,1,0.99,advanced
15778368,215,Male,18,6,1,0.99,advanced
15671387,215,Female,18,6,0,1,advanced
15573926,215,Male,18,6,1,1,advanced
15709183,215,Male,18,6,0,1,advanced
15577514,215,Male,18,6,1,1,advanced
15778830,215,Female,18,6,1,1,advanced
15768072,215,Female,18,6,1,1,advanced
15768293,215,Female,18,6,0,1,advanced
15654456,215,Male,18,6,1,1,advanced
15807525,215,Female,18,6,1,1,advanced
15574372,215,Female,18,6,1,1,advanced
15671249,215,Male,18,6,1,1,advanced
15779744,215,Male,17,6,0,1,advanced
15624755,215,Female,18,6,1,1,advanced
15611430,215,Female,18,6,1,1,advanced
15774744,215,Male,18,6,1,1,advanced
15629885,215,Female,18,6,0,1,advanced
15708791,215,Male,18,6,1,1,advanced
15793890,215,Female,18,6,0,1,advanced
15646091,215,Female,18,6,1,1,advanced
15596984,215,Female,18,6,0,1,advanced
15800215,215,Female,18,6,0,1,advanced
15577806,215,Male,18,6,1,1,advanced
15749381,215,Female,18,6,1,1,advanced
15683758,215,Male,18,6,0,0.95,advanced
15670615,215,Male,18,6,1,0.95,advanced
15715622,215,Female,18,6,1,0.95,advanced
15707634,215,Male,18,6,1,0.95,advanced
15806901,215,Female,18,6,1,0.95,advanced
15775335,215,Male,18,6,1,0.95,advanced
15724150,215,Female,18,6,1,0.95,advanced
15627220,215,Male,18,6,0,0.95,advanced
15672330,215,Male,18,6,1,0.95,advanced
15668521,215,Female,17,6,1,0.95,advanced
15807837,215,Male,18,6,1,0.95,advanced
15592570,215,Male,18,6,1,0.95,advanced
15748589,215,Female,18,6,1,0.95,advanced
15635893,215,Male,18,6,1,0.95,advanced
15757632,215,Female,18,6,0,0.95,advanced
15691863,215,Female,18,6,1,0.95,advanced
15706071,215,Male,18,6,1,0.95,advanced
15654296,215,Female,18,6,1,0.95,advanced
15755018,215,Male,18,6,0,0.95,advanced
15594041,215,Female,18,6,1,0.95,advanced
15594041,215,Female,18,6,1,0.95,advanced
15624510,216,Male,13,1,0,0.65,intermediate
15810944,216,Male,13,1,0,0.65,intermediate
15668575,216,Female,13,1,0,0.65,intermediate
15603246,216,Female,13,1,0,0.65,intermediate
15804002,216,Male,13,1,0,0.65,intermediate
15728773,216,Male,13,1,0,0.65,intermediate
15598044,216,Female,13,1,0,0.65,intermediate
15694829,216,Female,13,1,1,0.65,intermediate
15600575,216,Male,13,1,0,0.65,intermediate
15727311,216,Female,13,1,0,0.65,intermediate
15570769,216,Female,13,1,0,0.65,intermediate
15606274,216,Female,13,1,0,0.65,intermediate
15746139,216,Male,14,2,0,0.65,intermediate
15704987,216,Male,14,2,0,0.75,intermediate
15628972,216,Male,14,2,0,0.75,intermediate
15697686,216,Male,15,2,0,0.75,intermediate
15733883,216,Male,15,2,1,0.75,intermediate
15617482,216,Male,14,2,1,0.75,intermediate
15704583,216,Male,14,2,1,0.8,intermediate
15621083,216,Female,14,2,1,0.8,intermediate
15649487,216,Male,14,2,1,0.8,intermediate
15736760,216,Female,14,2,1,0.8,intermediate
15714658,216,Male,14,2,1,0.8,intermediate
15599081,216,Female,15,2,1,0.8,intermediate
15705113,216,Male,14,2,1,0.8,intermediate
15631159,216,Male,14,2,1,0.8,intermediate
15792818,216,Male,14,2,1,0.8,intermediate
15633531,216,Female,14,2,1,0.8,intermediate
15744529,216,Male,14,2,0,0.8,intermediate
15669656,216,Male,14,2,0,0.8,intermediate
15581198,216,Male,14,2,0,0.8,intermediate
15729054,216,Female,14,2,1,0.8,intermediate
15573452,216,Female,15,3,0,0.85,intermediate
15776733,216,Female,15,3,0,0.85,intermediate
15724858,216,Male,15,3,0,0.85,intermediate
15713144,216,Male,15,3,0,0.85,intermediate
15690188,216,Female,15,3,0,0.85,intermediate
15689425,216,Male,15,3,0,0.85,intermediate
15671766,216,Female,15,3,0,0.85,intermediate
15782806,216,Female,15,3,0,0.85,intermediate
15764419,216,Female,15,3,0,0.85,intermediate
15591915,216,Female,16,3,0,0.85,intermediate
15772798,216,Male,15,3,0,0.85,intermediate
15792008,216,Male,16,3,0,0.87,intermediate
15715541,216,Female,15,3,0,0.87,intermediate
15639277,216,Male,15,3,0,0.87,intermediate
15798850,216,Male,15,3,0,0.87,intermediate
15776348,216,Female,15,3,0,0.87,intermediate
15727696,216,Male,15,3,1,0.87,intermediate
15793813,216,Female,15,3,0,0.87,intermediate
15694395,216,Female,15,3,0,0.87,intermediate
15764195,216,Female,15,3,0,0.87,intermediate
15744919,216,Female,14,3,0,0.87,intermediate
15671655,216,Female,14,3,0,0.87,intermediate
15654901,216,Female,15,3,0,0.87,intermediate
15649136,216,Female,15,3,0,0.87,intermediate
15775562,216,Female,15,3,0,0.87,intermediate
15807481,216,Male,15,3,0,0.87,intermediate
15642885,216,Male,15,3,0,0.87,intermediate
15789109,216,Female,15,3,0,0.87,intermediate
15814004,216,Male,15,3,0,0.87,intermediate
15673619,216,Male,15,3,0,0.87,intermediate
15595135,216,Female,15,3,0,0.87,advanced
15583681,216,Male,15,3,1,0.87,advanced
15605000,216,Female,14,3,0,0.87,advanced
15718071,216,Male,16,3,0,0.87,advanced
15679760,216,Male,15,3,0,0.87,advanced
15654574,216,Female,15,3,0,0.87,advanced
15577178,216,Female,14,2,0,0.77,intermediate
15595324,216,Female,14,2,0,0.77,intermediate
15756932,216,Male,14,2,0,0.77,intermediate
15726358,216,Female,14,2,0,0.77,intermediate
15595228,216,Female,14,2,0,0.77,intermediate
15782530,216,Female,14,2,0,0.77,intermediate
15592877,216,Male,14,2,0,0.77,intermediate
15651983,216,Male,14,2,1,0.77,intermediate
15746737,216,Male,14,2,0,0.77,intermediate
15774179,216,Female,14,2,0,0.77,intermediate
15667265,216,Female,14,2,0,0.77,intermediate
15655123,216,Female,14,2,0,0.75,intermediate
